id, x, y, freq, label
694, 54.011623, 10.954430, 8, imposed
695, -15.722032, -17.967812, 276, king
696, -12.476912, -16.398565, 108, judge
697, -3.875323, -32.198978, 52, testimony
698, -55.644730, -28.680887, 18, eleven
699, -66.118637, -4.256661, 16, different
700, -14.245211, -56.685749, 46, psychiatrists
701, 58.504562, -30.658178, 8, psychologists
702, 2.991222, -5.347676, 180, finally
703, -22.897051, -66.735420, 32, despite
704, 7.639287, -46.270657, 44, fit
705, -16.285360, -49.595650, 70, mothers
706, 4.529477, -6.893223, 94, keep
707, 35.555332, 48.964489, 8, roof
708, -8.324594, -2.010493, 314, members
709, 0.455055, 41.073090, 14, appealed
710, -14.170863, -17.586216, 88, supreme
711, 0.267946, -44.571293, 50, issued
712, 7.485223, -36.922657, 38, nine
713, -63.080528, -23.796255, 22, justices
714, -7.525292, -33.138798, 46, ruled
715, -22.997017, -66.746429, 44, indeed
716, -41.585850, -51.420101, 30, custody
717, -55.489185, -24.385769, 22, sandy
718, -4.119441, 7.333413, 190, needed
719, -54.746895, 4.196454, 24, break
720, -53.343906, -39.735062, 22, apart
721, -4.339213, -31.993040, 56, committed
722, -0.959171, 7.698684, 370, homosexual
723, -35.989853, -55.468452, 36, couple
724, -8.540167, 3.852148, 168, wrote
725, 51.141266, -29.707558, 6, exposing
726, -7.147711, 4.652616, 252, homosexuality
727, -0.569046, 5.606466, 212, make
728, -4.861742, 1.963169, 190, go
729, -61.888462, -27.322189, 26, fathers
730, 25.089611, 48.391396, 10, bother
731, -45.661842, -27.292332, 30, address
732, -43.828388, -42.458019, 28, result
733, -10.865301, -3.245816, 128, created
734, -12.987782, -9.531860, 122, legal
735, -16.261932, -63.450558, 32, split
736, 21.484913, 59.522591, 6, fitness
737, 48.262287, 34.891972, 8, staying
738, -20.451704, 55.565563, 8, requiring
739, -55.118187, 11.785632, 16, silence
740, -54.992790, 22.788155, 14, presumed
741, 7.447700, -15.357634, 80, give
742, -1.025573, -9.444361, 68, ment
743, -6.069939, 38.530621, 14, lower
744, -3.688973, -60.469345, 60, stay
745, 56.042816, 24.808516, 4, thin
746, -4.814617, -58.115788, 32, lay
747, 3.190102, -23.446777, 76, seen
748, -5.957660, -51.324814, 50, bad
749, -37.617889, 14.854111, 16, threatening
750, 5.033767, -5.713081, 112, homo
751, 7.652211, -46.595543, 52, sexuals
752, -1.953165, 7.372322, 192, might
753, -9.805201, -4.543810, 124, move
754, -38.387852, 52.432468, 20, claim
755, -9.450148, 6.249098, 142, role
756, -4.796628, -1.921826, 136, held
757, -0.885653, -59.730038, 58, relationship
758, -55.933903, -31.017992, 16, monogamous
759, -60.564541, -18.399750, 20, contrast
760, -62.850185, 18.407742, 16, professor
761, -22.878197, -51.756275, 36, jesuit
762, 52.640057, -10.907361, 6, jodi
763, 11.636944, 51.854511, 0, brien
764, 6.408893, -26.741821, 52, partner
765, -5.132587, 6.167356, 134, always
766, 57.499336, 17.632599, 4, happily
767, -27.491806, -55.413254, 40, attended
768, -60.764484, -19.940718, 28, mormon
769, 46.113201, 22.499447, 4, weddings
770, -31.384670, 57.278034, 12, extended
771, -3.438574, 4.723053, 188, knew
772, -41.247791, -53.297649, 26, eyes
773, 4.148499, -1.903455, 124, felt
774, -20.022745, -65.981918, 36, acknowledged
775, -44.968975, 17.260530, 16, reflected
776, -18.225124, -58.597397, 48, discovered
777, 53.371338, 18.880175, 8, whim
778, 5.124668, -41.994141, 48, hold
779, -10.533144, -1.612898, 110, power
780, -57.171120, -4.396383, 16, current
781, -2.749601, 3.043208, 108, continued
782, -62.438484, -2.837708, 22, viewed
783, 1.279506, -33.670635, 66, battle
784, -47.035149, -45.327103, 30, complete
785, -42.537838, 15.990388, 16, inclusion
786, -2.035574, -48.485279, 34, culture
787, -43.413677, -42.481651, 30, supporters
788, -19.193308, -61.683594, 30, simple
789, -1.211622, -32.379269, 48, justice
790, -19.248758, -61.904648, 32, definition
791, -42.752472, -48.518368, 30, recognized
792, 49.859314, -1.041638, 8, respected
793, -2.400608, 6.613061, 204, others
794, -21.163643, 56.192326, 8, holds
795, -47.863602, 34.838238, 16, determine
796, 51.240822, 8.628716, 8, observers
797, 3.246015, 3.010959, 270, us
798, -58.108078, -7.864547, 20, truth
799, -46.216805, -34.765118, 36, changing
800, 47.620052, 16.193703, 8, upheld
801, -47.929058, 24.137545, 14, slender
802, 9.309408, 3.366921, 132, five
803, 4.947001, -20.892828, 70, urged
804, -39.938545, 43.429573, 22, consider
805, -56.361618, 18.030619, 16, obviously
806, 40.879818, -6.522221, 6, romances
807, -55.009586, -1.640449, 18, pushed
808, 45.330330, -0.663951, 6, emergent
809, -45.856316, 15.296206, 16, lawmakers
810, 57.436050, 14.924587, 8, relented
811, -39.152267, 38.934757, 10, approve
812, -0.656242, 3.564558, 156, little
813, 48.346310, -36.509090, 8, closer
814, -12.820155, -14.496844, 266, house
815, -3.222944, -11.058066, 126, agreed
816, -22.285824, -67.754486, 42, allow
817, -4.111430, -52.589787, 26, domestic
818, 8.536422, 40.291061, 10, partnerships
819, -26.750732, -53.357273, 26, wide
820, 2.254153, -9.855376, 82, number
821, -26.671041, -54.497967, 28, level
822, -52.232830, -32.444675, 18, attached
823, -44.827293, 1.382346, 12, partnership
824, -44.403652, -21.215660, 20, adoption
825, 7.604061, -39.748314, 60, step
826, -28.386841, -56.659210, 24, direction
827, -9.454826, -59.356018, 34, pursued
828, 54.660576, 20.397261, 6, incremental
829, -34.130882, 43.290508, 10, fashion
830, -3.184873, -51.439308, 42, legislators
831, 4.100236, -10.140668, 94, thing
832, 4.552882, -9.324309, 94, close
833, -18.131237, -61.044800, 50, nothing
834, -6.567085, 4.286458, 128, tried
835, -25.657265, -53.838821, 34, overturn
836, -15.862349, -59.474373, 34, failed
837, 65.849327, -10.012951, 10, sorts
838, 10.658275, 1.531469, 134, month
839, -51.164204, -32.008129, 10, winning
840, -47.963676, 26.265734, 2, cli
841, -64.567619, -19.909838, 22, opinion
842, -5.627796, 3.753320, 98, word
843, -0.536466, -15.154480, 62, governor
844, -20.403671, 46.860996, 10, christine
845, 41.427536, 26.384315, 6, gregoire
846, -4.921217, -56.049671, 36, initially
847, -62.153606, -22.110603, 22, opposed
848, 10.863824, -38.854137, 64, changed
849, -43.740196, -53.027836, 28, actively
850, -60.488949, -18.382999, 24, promoted
851, -7.799817, -33.559021, 58, signed
852, -5.754173, 38.519337, 14, uphold
853, -4.870334, -1.019609, 138, turned
854, -11.761924, -1.745467, 134, organization
855, 41.745701, -38.730606, 6, engineering
856, 4.767040, -45.536259, 58, throughout
857, 50.955524, -9.233341, 6, funded
858, -9.286117, -7.053342, 458, church
859, -5.940465, -43.985695, 58, summer
860, 5.158775, -49.205879, 42, signatures
861, -1.949172, -2.991893, 128, force
862, 0.531299, -8.991770, 102, particularly
863, -29.671864, -61.040829, 44, powerful
864, 7.946516, -32.161644, 60, talking
865, -63.541775, 14.089941, 18, danger
866, -54.226055, -33.681747, 22, listen
867, 9.377857, 1.266099, 182, months
868, -1.838789, -50.810349, 46, leading
869, -61.691837, -25.379223, 28, watched
870, -54.250122, -14.340322, 22, ads
871, -7.230537, -1.461696, 148, talk
872, 1.607137, -24.122696, 74, relationships
873, 1.696250, -11.599399, 88, try
874, -38.253296, -58.566822, 38, raise
875, -17.681162, -56.752575, 36, fears
876, 43.742481, -40.400837, 6, erbion
877, 24.450539, 30.601660, 10, insult
878, -2.345824, 3.204137, 160, making
879, 1.471488, -9.686242, 18, self
880, 63.237709, -20.990105, 4, offered
881, -6.089687, 53.674370, 10, insights
882, -26.685629, 54.247387, 14, acknowledgment
883, -51.249817, -20.024530, 24, observed
884, -4.354517, -57.196339, 38, language
885, 7.838985, -17.626190, 98, considered
886, -19.885777, 62.999649, 18, discover
887, 4.232066, 6.812057, 938, said
888, 11.072789, -23.603981, 68, someone
889, 10.826679, -23.542774, 92, looked
890, -10.331084, -53.897179, 66, talked
891, 7.520457, -17.014486, 68, certain
892, 2.870564, -48.938522, 34, french
893, -64.427361, -17.769430, 18, jean
894, -0.086120, -0.187718, 106, suddenly
895, 44.314991, 39.256390, 6, conscious
896, 31.719824, 44.538006, 10, aloud
897, -58.655731, -25.461153, 16, listening
898, -18.510695, -63.590343, 38, discuss
899, -51.806339, -42.492935, 18, r
900, 6.268685, -21.423277, 56, onto
901, -6.843391, -57.245506, 34, television
902, -17.048321, -66.641335, 32, commercial
903, -5.704860, 6.293215, 126, either
904, -28.626900, 38.891548, 20, proclaimed
905, 5.475616, -50.668213, 50, parents
906, 6.459827, 55.192501, 10, objected
907, -11.927091, -61.800522, 36, discussed
908, 1.364564, -45.619984, 48, schools
909, 12.382488, -21.560165, 90, arrested
910, -45.814137, 5.215569, 20, owned
911, -3.008710, -7.170266, 110, refused
912, 28.558826, 29.736809, 8, accommodate
913, 42.736111, 12.171843, 6, receptions
914, 8.664994, -21.467886, 62, forced
915, -62.228958, -1.831717, 20, sell
916, -32.684391, 37.641151, 14, expressed
917, -12.716085, -1.983570, 188, support
918, 9.605267, -35.133453, 58, traditional
919, -28.787518, -54.687016, 48, fired
920, 1.505092, -13.217031, 70, pro
921, -54.858898, -8.375913, 20, urging
922, 3.268683, -23.293272, 62, mostly
923, -64.558723, -15.031536, 16, featured
924, -46.171364, 20.191122, 16, presumably
925, -47.393845, -25.169363, 22, politically
926, 29.212225, 31.995771, 8, effective
927, -19.198004, 48.577148, 8, selves
928, -4.038071, -52.534966, 46, argument
929, 49.847713, -2.343282, 6, singular
930, -57.271629, 6.847863, 24, importantly
931, -48.433666, -12.897151, 26, packed
932, -4.770530, 58.719612, 10, wonder
933, 43.148537, -32.328732, 8, odds
934, -26.039625, 50.251556, 10, achieve
935, 0.424487, 6.146132, 254, come
936, -5.812226, -35.630791, 46, central
937, -57.412788, 23.815750, 4, feature
938, -34.613544, -58.031574, 36, write
939, -18.266834, -64.464333, 34, desire
940, -67.651535, -8.924569, 26, born
941, -1.493573, 4.173283, 160, point
942, -42.215439, 21.174080, 22, occur
943, -58.471119, 10.547106, 20, participating
944, -16.677113, 58.022732, 12, unfold
945, -52.704144, -23.163393, 20, generations
946, -26.555475, -59.785614, 32, knowing
947, 4.609529, -34.166073, 44, telling
948, 58.533615, -23.173485, 4, aunt
949, -4.539982, 49.403561, 12, experienced
950, -55.569584, -33.938595, 24, repeated
951, -6.777495, -64.972816, 60, lived
952, -67.882446, 2.523195, 22, spaces
953, -6.904970, -63.300919, 44, geography
954, 32.496056, -57.888706, 6, becomes
955, 36.058899, 42.100037, 6, narration
956, -1.715692, -60.123299, 30, par
957, -29.961170, 57.341118, 12, ticular
958, -14.347256, -52.134232, 46, quoted
959, -26.218859, 44.623600, 4, theologian
960, -58.436302, 14.208277, 16, bruggemann
961, -51.844963, -44.327454, 16, worth
962, 32.552845, 44.358395, 6, repeating
963, 1.913642, -23.312765, 62, common
964, -6.033740, -50.789009, 46, experience
965, -66.691628, -3.491376, 26, race
966, 9.501671, -35.169586, 44, economic
967, -5.146752, -2.685215, 70, class
968, 11.017890, -38.559975, 46, religion
969, -5.766178, 6.683352, 224, rather
970, -45.699657, -56.064056, 32, shared
971, 5.346756, -47.281689, 36, emotional
972, -55.456600, -41.427738, 26, outcasts
973, -0.575806, -19.336533, 124, problem
974, 31.060617, 35.877350, 10, rootage
975, 2.332840, -24.395920, 88, freedom
976, -7.923244, -50.129520, 48, speech
977, -4.384625, -48.392559, 52, task
978, -57.093704, -3.173117, 16, finding
979, -10.306726, 54.389984, 12, roots
980, -54.842178, -0.846560, 18, separation
981, -20.962433, -0.889945, 494, community
982, -28.246065, -64.926804, 38, location
983, -52.175503, 16.538773, 18, deliberately
984, -7.069862, -53.352631, 36, generation
985, -12.467058, -60.938728, 34, promise
986, 39.166302, 20.196497, 6, designated
987, -6.050651, -54.287815, 38, sexually
988, -4.190257, 56.040688, 6, connect
989, 18.337763, 41.528179, 10, emotionally
990, 41.767944, -47.489212, 8, lucky
991, 6.497855, -12.657906, 80, child
992, -49.987419, -39.632145, 26, teen
993, -45.987728, -10.900829, 14, remains
994, -8.350219, -53.796185, 12, oriented
995, -36.945683, -43.327976, 32, wait
996, 10.284550, 3.870346, 510, later
997, 12.115511, 46.342571, 8, independence
998, -29.764261, -58.062363, 24, ability
999, 3.116578, -48.934528, 40, buy
1000, -15.414537, 57.628407, 10, fortunately
1001, 6.423120, -25.103642, 78, last
1002, 54.991203, -10.217169, 4, internet
1003, -6.337193, -58.200466, 14, cross
1004, 59.424294, -6.374562, 6, xvi
1005, -30.295895, -43.051407, 40, youth
1006, -2.559297, -47.923550, 58, begin
1007, -56.310390, -30.519678, 26, safety
1008, 21.267050, 52.402435, 8, remarkable
1009, -47.339645, -41.979706, 32, development
1010, -12.433601, 1.489804, 116, published
1011, -21.566336, -58.707344, 36, dan
1012, -11.540066, 45.400990, 14, columnist
1013, -29.077583, -43.799934, 34, editor
1014, -51.468502, -8.406646, 18, stranger
1015, -9.493463, 6.763293, 354, began
1016, -7.577688, -45.926369, 36, gets
1017, -50.900208, 5.125902, 14, terry
1018, 9.963904, -16.967827, 90, miller
1019, 48.817654, -35.146687, 6, bisexuals
1020, -4.036486, 66.813568, 10, transgendered
1021, -46.636116, 27.562504, 12, relate
1022, -11.659699, -57.911816, 32, posted
1023, 27.355904, 51.592709, 8, website
1024, -41.754379, 44.319202, 2, tube
1025, -10.952236, -61.933445, 44, helping
1026, 54.554394, -29.964161, 6, youths
1027, -56.003578, -5.731197, 24, isolated
1028, -60.802944, -0.267233, 20, multiple
1029, -50.560719, -24.694822, 22, voices
1030, 32.236370, 18.605530, 8, examine
1031, -28.857561, -58.485279, 18, pre
1032, 2.225677, -8.435105, 84, death
1033, -42.412544, -9.441296, 22, funeral
1034, 5.008079, -7.220730, 94, publicly
1035, 30.302441, 44.611496, 6, recount
1036, 38.166065, 44.028969, 6, shifts
1037, 6.531276, -27.810329, 44, faced
1038, 6.256968, -20.987410, 66, challenge
1039, -53.203136, -21.543161, 14, shaped
1040, 39.348473, -43.278049, 6, examines
1041, -45.023674, -50.756397, 32, consensual
1042, -46.393532, -31.879885, 24, punishment
1043, -3.017864, -24.397259, 80, oral
1044, -2.217263, -55.325062, 38, anal
1045, 3.906509, -41.528973, 50, include
1046, -61.861259, 19.780466, 20, fourteen
1047, -14.100974, -55.336773, 44, sentence
1048, -41.337128, -11.374576, 20, penitentiary
1049, -7.378623, -33.448563, 58, walla
1050, -1.958273, 1.737054, 114, longer
1051, -59.581390, 17.078957, 16, worry
1052, -0.748666, 6.347651, 270, much
1053, -7.710643, -0.107981, 122, world
1054, 48.830376, 5.174533, 10, tells
1055, 25.876499, 23.748964, 10, accomplished
1056, -40.447002, -55.547073, 32, similarly
1057, 41.380165, -41.552479, 6, traces
1058, -3.945643, -27.971062, 94, medical
1059, 64.652153, -17.347420, 10, sions
1060, -11.264603, -0.746464, 130, helped
1061, -46.447529, 25.139194, 16, desires
1062, 18.336599, 62.138046, 12, sickness
1063, -41.109570, -37.604980, 30, today
1064, -7.312421, -0.009907, 168, least
1065, -13.690648, -57.925728, 22, indi
1066, 36.932335, 43.930130, 6, viduals
1067, -54.182316, -39.872356, 32, reach
1068, -21.845472, 57.972420, 10, involuntary
1069, -5.272027, -56.336720, 40, certainly
1070, -59.737064, -7.009861, 22, continuing
1071, -47.827602, 10.965702, 24, teens
1072, -37.037685, 41.765224, 14, pressured
1073, -50.729488, -23.516325, 22, therapy
1074, 6.354367, -44.303410, 52, popular
1075, -10.735379, -50.447716, 30, oppose
1076, -1.893807, -29.018385, 56, california
1077, 5.994831, 60.132000, 8, psychologically
1078, -50.076340, -34.619747, 14, dangerous
1079, -21.134922, -58.623329, 24, ban
1080, 7.086739, -20.957655, 92, occurred
1081, 22.510181, 57.524719, 10, recently
1082, -2.575576, -16.229708, 96, october
1083, 3.971677, -7.796974, 78, sexuality
1084, -9.878784, -2.621586, 100, fight
1085, 7.525045, -23.571663, 74, sick
1086, 3.879755, -10.539178, 82, face
1087, 34.125057, -46.651428, 6, contribution
1088, 4.195932, -45.339901, 48, entire
1089, 47.469727, -39.363571, 6, sinful
1090, -5.966860, -54.675804, 32, behaviors
1091, -48.093151, 26.423559, 14, refusing
1092, -49.669437, 14.165752, 18, recognize
1093, 5.543962, -44.777287, 48, focus
1094, -9.802974, 7.137030, 322, become
1095, -47.685162, 37.761070, 18, sym
1096, -55.603760, -5.114221, 2, minded
1097, -5.638451, -6.188259, 128, archbishop
1098, -50.919262, -33.104225, 32, raymond
1099, -11.474220, 2.541293, 200, hunthausen
1100, 44.225399, -13.493382, 10, clashed
1101, 5.020121, -35.992378, 62, rome
1102, -20.429844, -61.496231, 36, insider
1103, 4.773531, -11.929718, 48, pope
1104, 55.705696, -31.097694, 6, benedict
1105, 4.792183, -29.105583, 30, joseph
1106, 5.441016, -40.591942, 38, ratzinger
1107, 0.605785, 67.608238, 14, tensions
1108, 0.642272, -9.142730, 110, major
1109, -31.510639, 51.158634, 10, factor
1110, 9.109568, 59.798061, 8, tracks
1111, -57.753849, -19.907064, 16, steady
1112, -44.822937, -40.942829, 28, gain
1113, 4.733240, 57.786705, 12, sug
1114, -45.480659, -32.813789, 28, secure
1115, 38.778355, 42.156925, 6, provides
1116, 1.920983, -46.260857, 42, required
1117, 40.850060, 33.948555, 8, altering
1118, 32.497509, -44.172352, 6, conver
1119, 34.399029, -49.144421, 6, sation
1120, -46.753536, 37.048855, 10, discourses
1121, -4.040290, 1.075980, 92, behind
1122, 33.571270, -44.029621, 8, characters
1123, -6.895280, 46.805012, 12, lies
1124, -36.390228, -58.213097, 28, structure
1125, 10.423749, -18.136744, 56, eight
1126, 0.502246, -27.863169, 72, general
1127, -45.458096, -56.032623, 34, understanding
1128, -0.870724, -22.360043, 116, politics
1129, 31.073631, -0.385667, 8, agreement
1130, -39.844856, -58.185406, 44, organize
1131, -35.891327, -53.602852, 32, art
1132, -2.068896, 4.407287, 142, theater
1133, 11.923822, -38.079952, 58, lives
1134, -52.563900, -34.965961, 30, chapters
1135, -55.918613, -6.279426, 24, floors
1136, -18.592937, -65.370667, 26, ordinary
1137, -12.854754, 5.858353, 246, bars
1138, -55.857056, -40.365623, 24, express
1139, 7.644987, -21.654425, 62, allowed
1140, -45.486889, 15.511642, 16, medicine
